DATE,price_per_kg,day_of_week,month,week_of_year,day_of_month,season,rolling_mean_3,rolling_mean_5,rolling_mean_7,lag_1,lag_3,lag_5,rolling_std_3,rolling_std_5,rolling_std_7
2017-02-01,3130.0,2.0,2.0,5,1.0,0.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,0.0,0.0,0.0
2017-02-02,3330.0,3.0,2.0,5,2.0,0.0,3196.6666666666665,3170.0,3158.5714285714284,3130.0,3130.0,3130.0,115.47005383791212,89.44271909997896,75.59289460178803
2017-02-03,3450.0,4.0,2.0,5,3.0,0.0,3303.3333333333335,3234.0,3204.285714285714,3330.0,3130.0,3130.0,161.65807537308768,148.5934049680465,131.51136108803883
2017-02-04,3450.0,5.0,2.0,5,4.0,0.0,3410.0,3298.0,3250.0,3450.0,3130.0,3130.0,69.28203230274157,160.99689437997867,154.91933384826302
2017-02-05,3450.0,6.0,2.0,5,5.0,0.0,3450.0,3362.0,3295.714285714286,3450.0,3330.0,3130.0,0.0,139.71399357257718,160.71269840482466
2017-02-06,3650.0,0.0,2.0,6,6.0,0.0,3516.6666666666665,3466.0,3370.0,3450.0,3450.0,3130.0,115.47005383791962,115.23888232709632,189.03262505007066
2017-02-07,3610.0,1.0,2.0,6,7.0,0.0,3570.0,3522.0,3438.5714285714284,3650.0,3450.0,3330.0,105.830052442579,99.59919678390216,173.91842641768872
2017-02-08,3650.0,2.0,2.0,6,8.0,0.0,3636.6666666666665,3562.0,3512.8571428571427,3610.0,3450.0,3450.0,23.094010767571753,103.53743284435127,124.05835800324276
2017-02-09,3690.0,3.0,2.0,6,9.0,0.0,3650.0,3610.0,3564.285714285714,3650.0,3650.0,3450.0,39.99999999999322,93.80831519646138,109.37049310434857
2017-02-10,3650.0,4.0,2.0,6,10.0,0.0,3663.3333333333335,3650.0,3592.8571428571427,3690.0,3610.0,3450.0,23.094010767574904,28.284271247439424,100.28530728439686
2017-02-11,3650.0,5.0,2.0,6,11.0,0.0,3663.3333333333335,3650.0,3621.4285714285716,3650.0,3650.0,3650.0,23.094010767574904,28.284271247439424,79.04188160463748
2017-02-12,3650.0,6.0,2.0,6,12.0,0.0,3650.0,3658.0,3650.0,3650.0,3690.0,3610.0,0.0,17.888543819963235,23.09401076719386
2017-02-13,3490.0,0.0,2.0,7,13.0,0.0,3596.6666666666665,3626.0,3627.1428571428573,3650.0,3650.0,3650.0,92.37604307033557,77.97435475846325,64.73388749687882
2017-02-14,3530.0,1.0,2.0,7,14.0,0.0,3556.6666666666665,3594.0,3615.714285714286,3490.0,3650.0,3690.0,83.26663997863889,77.97435475846282,74.57817885874773
2017-02-15,3510.0,2.0,2.0,7,15.0,0.0,3510.0,3566.0,3595.714285714286,3530.0,3650.0,3650.0,19.999999999966644,77.97435475846245,82.23080178307742
2017-02-16,3450.0,3.0,2.0,7,16.0,0.0,3496.6666666666665,3526.0,3561.4285714285716,3510.0,3490.0,3650.0,41.6333199893057,75.36577472565696,86.2995889190832
2017-02-17,3430.0,4.0,2.0,7,17.0,0.0,3463.3333333333335,3482.0,3530.0,3450.0,3530.0,3650.0,41.63331998930351,41.47288270663596,88.69423130424555
2017-02-18,3430.0,5.0,2.0,7,18.0,0.0,3436.6666666666665,3470.0,3498.5714285714284,3430.0,3510.0,3490.0,11.54700538371738,46.904157598216806,77.33661733575728
2017-02-19,3430.0,6.0,2.0,7,19.0,0.0,3430.0,3450.0,3467.1428571428573,3430.0,3450.0,3530.0,0.0,34.64101615135327,42.31401884082603
2017-02-20,3610.0,0.0,2.0,8,20.0,0.0,3490.0,3470.0,3484.285714285714,3430.0,3430.0,3510.0,103.92304845412568,78.74007874010769,69.00655593412864
2017-02-21,3370.0,1.0,2.0,8,21.0,0.0,3470.0,3454.0,3461.4285714285716,3610.0,3430.0,3450.0,124.89995996796173,90.9945053286094,77.33661733576191
2017-02-22,3370.0,2.0,2.0,8,22.0,0.0,3450.0,3442.0,3441.4285714285716,3370.0,3430.0,3430.0,138.56406460550417,98.59006035092129,80.71112509605955
2017-02-23,3210.0,3.0,2.0,8,23.0,0.0,3316.6666666666665,3398.0,3407.1428571428573,3370.0,3610.0,3430.0,92.3760430703271,143.94443372356645,118.5628224070663
2017-02-24,3260.0,4.0,2.0,8,24.0,0.0,3280.0,3364.0,3382.8571428571427,3210.0,3370.0,3430.0,81.85352771870855,154.20765220960385,129.96336480125208
2017-02-25,3260.0,5.0,2.0,8,25.0,0.0,3243.3333333333335,3294.0,3358.5714285714284,3260.0,3370.0,3610.0,28.867513459432548,72.31873892704432,135.453383300701
2017-02-26,3260.0,6.0,2.0,8,26.0,0.0,3260.0,3272.0,3334.285714285714,3260.0,3210.0,3370.0,0.0,58.906705900075174,135.7518744937227
2017-02-27,3250.0,0.0,2.0,9,27.0,0.0,3256.6666666666665,3248.0,3282.8571428571427,3260.0,3260.0,3370.0,5.773502691658461,21.67948338863041,62.10590034072269
2017-02-28,3250.0,1.0,2.0,9,28.0,0.0,3253.3333333333335,3256.0,3265.714285714286,3250.0,3260.0,3210.0,5.773502691656885,5.477225574861627,49.28053803034877
2017-03-01,3250.0,2.0,3.0,9,1.0,1.0,3250.0,3254.0,3248.5714285714284,3250.0,3260.0,3260.0,0.0,5.4772255748612535,17.7281052082628
2017-03-02,3210.0,3.0,3.0,9,2.0,1.0,3236.6666666666665,3244.0,3248.5714285714284,3250.0,3250.0,3260.0,23.09401076752317,19.493588689563904,17.7281052082628
2017-03-03,3170.0,4.0,3.0,9,3.0,1.0,3210.0,3226.0,3235.714285714286,3210.0,3250.0,3260.0,39.99999999996245,35.77708763996668,33.59421718928989
2017-03-04,3170.0,5.0,3.0,9,4.0,1.0,3183.3333333333335,3210.0,3222.8571428571427,3170.0,3250.0,3250.0,23.094010767516867,39.9999999999728,39.46064947682486
2017-03-05,3170.0,6.0,3.0,9,5.0,1.0,3170.0,3194.0,3210.0,3170.0,3210.0,3250.0,0.0,35.77708763996577,39.99999999987763
2017-03-06,3190.0,0.0,3.0,10,6.0,1.0,3176.6666666666665,3182.0,3201.4285714285716,3170.0,3170.0,3250.0,11.547005383654811,17.888543819935897,36.25307868686571
2017-03-07,3230.0,1.0,3.0,10,7.0,1.0,3196.6666666666665,3186.0,3198.5714285714284,3190.0,3170.0,3210.0,30.550504632988748,26.076809620767932,32.366943748359354
2017-03-08,3230.0,2.0,3.0,10,8.0,1.0,3216.6666666666665,3198.0,3195.714285714286,3230.0,3170.0,3170.0,23.0940107675211,30.331501776169926,27.60262237352138
2017-03-09,3190.0,3.0,3.0,10,9.0,1.0,3216.6666666666665,3202.0,3192.8571428571427,3230.0,3190.0,3170.0,23.0940107675211,26.832815729956625,26.903708365205674
2017-03-10,3050.0,4.0,3.0,10,10.0,1.0,3156.6666666666665,3178.0,3175.714285714286,3190.0,3230.0,3170.0,94.51631252503475,74.29670248401176,60.78847008462161
2017-03-11,3050.0,5.0,3.0,10,11.0,1.0,3096.6666666666665,3150.0,3158.5714285714284,3050.0,3230.0,3190.0,80.82903768652513,92.73618495494465,77.3366173357973
2017-03-12,3050.0,6.0,3.0,10,12.0,1.0,3050.0,3114.0,3141.4285714285716,3050.0,3190.0,3230.0,0.0,88.76936408467522,87.06866474767982
2017-03-13,3150.0,0.0,3.0,11,13.0,1.0,3083.3333333333335,3098.0,3135.714285714286,3050.0,3050.0,3230.0,57.735026918930316,67.23094525586855,84.62803768194291
2017-03-14,3150.0,1.0,3.0,11,14.0,1.0,3116.6666666666665,3090.0,3124.285714285714,3150.0,3050.0,3190.0,57.735026918931894,54.7722557504945,74.57817885880934
2017-03-15,3050.0,2.0,3.0,11,15.0,1.0,3116.6666666666665,3090.0,3098.5714285714284,3150.0,3050.0,3050.0,57.735026918931894,54.7722557504945,62.02917900159007
2017-03-16,2790.0,3.0,3.0,11,16.0,1.0,2996.6666666666665,3038.0,3041.4285714285716,3050.0,3150.0,3050.0,185.83146486354002,147.37706741551574,120.47524938458925
2017-03-17,2790.0,4.0,3.0,11,17.0,1.0,2876.6666666666665,2986.0,3004.285714285714,2790.0,3150.0,3050.0,150.11106998928636,183.52111595126422,153.06394555402431
2017-03-18,2790.0,5.0,3.0,11,18.0,1.0,2790.0,2914.0,2967.1428571428573,2790.0,3050.0,3150.0,0.0,173.4358671094224,170.65699377348722
2017-03-19,2790.0,6.0,3.0,11,19.0,1.0,2790.0,2842.0,2930.0,2790.0,2790.0,3150.0,0.0,116.27553482997648,177.76388834629824
2017-03-20,2770.0,0.0,3.0,12,20.0,1.0,2783.3333333333335,2786.0,2875.714285714286,2790.0,2790.0,3050.0,11.547005383557233,8.94427190982909,156.08300599969527
2017-03-21,2730.0,1.0,3.0,12,21.0,1.0,2763.3333333333335,2774.0,2815.714285714286,2770.0,2790.0,2790.0,30.550504632948293,26.076809620751792,105.64991605250778
2017-03-22,2730.0,2.0,3.0,12,22.0,1.0,2743.3333333333335,2762.0,2770.0,2730.0,2790.0,2790.0,23.09401076746286,30.331501776155243,28.284271247425792
2017-03-23,2730.0,3.0,3.0,12,23.0,1.0,2730.0,2750.0,2761.4285714285716,2730.0,2770.0,2790.0,0.0,28.284271247406817,30.23715784070682
2017-03-24,2730.0,4.0,3.0,12,24.0,1.0,2730.0,2738.0,2752.8571428571427,2730.0,2730.0,2790.0,0.0,17.888543819910538,29.277002188426092
2017-03-25,2730.0,5.0,3.0,12,25.0,1.0,2730.0,2730.0,2744.285714285714,2730.0,2730.0,2770.0,0.0,0.0,25.071326821088302
2017-03-26,2730.0,6.0,3.0,12,26.0,1.0,2730.0,2730.0,2735.714285714286,2730.0,2730.0,2730.0,0.0,0.0,15.118578920320742
2017-03-27,2730.0,0.0,3.0,13,27.0,1.0,2730.0,2730.0,2730.0,2730.0,2730.0,2730.0,0.0,0.0,0.0
2017-03-28,2730.0,1.0,3.0,13,28.0,1.0,2730.0,2730.0,2730.0,2730.0,2730.0,2730.0,0.0,0.0,0.0
2017-03-29,2730.0,2.0,3.0,13,29.0,1.0,2730.0,2730.0,2730.0,2730.0,2730.0,2730.0,0.0,0.0,0.0
2017-03-30,2640.0,3.0,3.0,13,30.0,1.0,2700.0,2712.0,2717.1428571428573,2730.0,2730.0,2730.0,51.961524227009775,40.24922359495654,34.01680257081369
2017-03-31,2700.0,4.0,3.0,13,31.0,1.0,2690.0,2706.0,2712.8571428571427,2640.0,2730.0,2730.0,45.82575694949369,39.11521443117491,34.01680257081478
2017-04-01,2700.0,5.0,4.0,13,1.0,1.0,2680.0,2700.0,2708.5714285714284,2700.0,2730.0,2730.0,34.641016151291154,36.74234614170388,33.38091841583636
2017-04-02,2700.0,6.0,4.0,13,2.0,1.0,2700.0,2694.0,2704.285714285714,2700.0,2640.0,2730.0,0.0,32.86335345026082,32.07134902947668
2017-04-03,2880.0,0.0,4.0,14,3.0,1.0,2760.0,2724.0,2725.714285714286,2700.0,2700.0,2730.0,103.92304845410594,90.99450532860119,74.35436388383754
2017-04-04,2820.0,1.0,4.0,14,4.0,1.0,2800.0,2760.0,2738.5714285714284,2880.0,2700.0,2640.0,91.65151389908772,84.85281374236746,82.54868693252594
2017-04-05,2820.0,2.0,4.0,14,5.0,1.0,2840.0,2784.0,2751.4285714285716,2820.0,2700.0,2700.0,34.641016151303766,80.4984471899735,87.8310065653579
2017-04-06,2740.0,3.0,4.0,14,6.0,1.0,2793.3333333333335,2792.0,2765.714285714286,2820.0,2880.0,2700.0,46.188021535112036,71.5541752799721,73.67883976128694
2017-04-07,2700.0,4.0,4.0,14,7.0,1.0,2753.3333333333335,2792.0,2765.714285714286,2740.0,2820.0,2700.0,61.10100926603229,71.5541752799721,73.67883976128694
2017-04-08,2700.0,5.0,4.0,14,8.0,1.0,2713.3333333333335,2756.0,2765.714285714286,2700.0,2820.0,2880.0,23.094010767459928,60.663003552386826,73.67883976128694
2017-04-09,2700.0,6.0,4.0,14,9.0,1.0,2700.0,2732.0,2765.714285714286,2700.0,2740.0,2820.0,0.0,52.15361924159097,73.67883976128694
2017-04-10,2660.0,0.0,4.0,15,10.0,1.0,2686.6666666666665,2700.0,2734.285714285714,2700.0,2700.0,2820.0,23.094010767456776,28.28427124740502,62.9436633975438
2017-04-11,2660.0,1.0,4.0,15,11.0,1.0,2673.3333333333335,2684.0,2711.4285714285716,2660.0,2700.0,2740.0,23.0940107674552,21.90890230013246,55.205244747378806
2017-04-12,2540.0,2.0,4.0,15,12.0,1.0,2620.0,2652.0,2671.4285714285716,2660.0,2700.0,2700.0,69.28203230270974,65.7267069005947,64.14269805897939
2017-04-13,2460.0,3.0,4.0,15,13.0,1.0,2553.3333333333335,2604.0,2631.4285714285716,2540.0,2660.0,2700.0,100.66445913691037,100.39920318407206,94.41549509633538
2017-04-14,2430.0,4.0,4.0,15,14.0,1.0,2476.6666666666665,2550.0,2592.8571428571427,2460.0,2660.0,2700.0,56.86240703071129,108.16653826390338,114.70458952083818
2017-04-15,2430.0,5.0,4.0,15,15.0,1.0,2440.0,2504.0,2554.285714285714,2430.0,2540.0,2660.0,17.32050807547931,98.13256340275831,118.0193688704242
2017-04-16,2430.0,6.0,4.0,15,16.0,1.0,2430.0,2458.0,2515.714285714286,2430.0,2460.0,2660.0,0.0,47.644516998247404,105.96495377517017
2017-04-17,2190.0,0.0,4.0,16,17.0,1.0,2350.0,2388.0,2448.5714285714284,2430.0,2430.0,2540.0,138.56406460548223,111.44505372602295,142.05967894147906
2017-04-18,2160.0,1.0,4.0,16,18.0,1.0,2260.0,2328.0,2377.1428571428573,2190.0,2430.0,2460.0,147.98648586945959,140.07141035913082,143.72592966179707
2017-04-19,2060.0,2.0,4.0,16,19.0,1.0,2136.6666666666665,2254.0,2308.5714285714284,2160.0,2430.0,2430.0,68.0685928554749,167.72000476984212,165.874306974564
2017-04-20,2040.0,3.0,4.0,16,20.0,1.0,2086.6666666666665,2176.0,2248.5714285714284,2060.0,2190.0,2430.0,64.29100507321476,155.65988564815183,177.5226343717695
2017-04-21,2020.0,4.0,4.0,16,21.0,1.0,2040.0,2094.0,2190.0,2040.0,2160.0,2430.0,19.999999999763247,76.0263112349635,175.30925056408634
2017-04-22,2020.0,5.0,4.0,16,22.0,1.0,2026.6666666666667,2060.0,2131.4285714285716,2020.0,2060.0,2190.0,11.547005383379313,58.309518948414144,148.14728835732492
2017-04-23,2020.0,6.0,4.0,16,23.0,1.0,2020.0,2032.0,2072.8571428571427,2020.0,2040.0,2160.0,0.0,17.888543819869877,71.81324987182578
2017-04-24,2060.0,0.0,4.0,17,24.0,1.0,2033.3333333333333,2032.0,2054.285714285714,2020.0,2020.0,2060.0,23.094010767379267,17.888543819869877,49.952358255130136
2017-04-25,1740.0,1.0,4.0,17,25.0,1.0,1940.0,1972.0,1994.2857142857142,2060.0,2020.0,2040.0,174.35595774159822,130.84341787035095,113.55720186430274
2017-04-26,1620.0,2.0,4.0,17,26.0,1.0,1806.6666666666667,1892.0,1931.4285714285713,1740.0,2020.0,2020.0,227.4496281230695,198.7963782366145,175.82458791164223
2017-04-27,1660.0,3.0,4.0,17,27.0,1.0,1673.3333333333333,1820.0,1877.142857142857,1620.0,2060.0,2020.0,61.1010092659842,205.91260281972768,194.39772681410219
2017-04-28,1720.0,4.0,4.0,17,28.0,1.0,1666.6666666666667,1760.0,1834.2857142857142,1660.0,1740.0,2020.0,50.33222956835753,174.35595774161197,190.68797749706113
2017-04-29,1720.0,5.0,4.0,17,29.0,1.0,1700.0,1692.0,1791.4285714285713,1720.0,1620.0,2060.0,34.6410161512143,50.199601591991026,175.06461392193108
2017-04-30,1720.0,6.0,4.0,17,30.0,1.0,1720.0,1688.0,1748.5714285714287,1720.0,1660.0,1740.0,0.0,46.043457732826916,143.69279400037985
2017-05-01,1720.0,0.0,5.0,18,1.0,1.0,1720.0,1708.0,1700.0,1720.0,1720.0,1620.0,0.0,26.832815729898055,43.204937989587826
2017-05-02,1780.0,1.0,5.0,18,2.0,1.0,1740.0,1732.0,1705.7142857142858,1720.0,1720.0,1660.0,34.64101615121746,26.83281572989907,51.26959555710172
2017-05-03,1780.0,2.0,5.0,18,3.0,1.0,1760.0,1744.0,1728.5714285714287,1780.0,1720.0,1720.0,34.64101615121903,32.863353450230036,41.40393356074568
2017-05-04,1740.0,3.0,5.0,18,4.0,1.0,1766.6666666666667,1748.0,1740.0,1780.0,1720.0,1720.0,23.094010767348074,30.331501776119747,28.28427124775737
2017-05-05,1740.0,4.0,5.0,18,5.0,1.0,1753.3333333333333,1752.0,1742.857142857143,1740.0,1780.0,1720.0,23.0940107673465,26.83281572989992,26.90370836569162
2017-05-06,1740.0,5.0,5.0,18,6.0,1.0,1740.0,1756.0,1745.7142857142858,1740.0,1780.0,1720.0,0.0,21.90890230008737,25.071326821451564
2017-05-07,1740.0,6.0,5.0,18,7.0,1.0,1740.0,1748.0,1748.5714285714287,1740.0,1740.0,1780.0,0.0,17.888543819851726,22.67786838091863
2017-05-08,1640.0,0.0,5.0,19,8.0,1.0,1706.6666666666667,1720.0,1737.142857142857,1740.0,1740.0,1780.0,57.735026918864975,44.721359549936444,46.802523334676756
2017-05-09,1640.0,1.0,5.0,19,9.0,1.0,1673.3333333333333,1700.0,1717.142857142857,1640.0,1740.0,1740.0,57.735026918863404,54.772255750467735,54.68524655236862
2017-05-10,1580.0,2.0,5.0,19,10.0,1.0,1620.0,1668.0,1688.5714285714287,1640.0,1740.0,1740.0,34.641016151208,70.14271166696204,67.1884343790165
2017-05-11,1680.0,3.0,5.0,19,11.0,1.0,1633.3333333333333,1656.0,1680.0,1580.0,1640.0,1740.0,50.33222956835573,58.99152481496428,63.24555320350873
2017-05-12,1680.0,4.0,5.0,19,12.0,1.0,1646.6666666666667,1644.0,1671.4285714285713,1680.0,1640.0,1740.0,57.73502691886211,40.98780306377154,57.5698333704704
2017-05-13,1680.0,5.0,5.0,19,13.0,1.0,1680.0,1652.0,1662.857142857143,1680.0,1580.0,1640.0,0.0,43.81780460035096,49.56957592274753
2017-05-14,1680.0,6.0,5.0,19,14.0,1.0,1680.0,1660.0,1654.2857142857142,1680.0,1680.0,1640.0,0.0,44.721359549934924,37.79644730116532
2017-05-15,1820.0,0.0,5.0,20,15.0,1.0,1726.6666666666667,1708.0,1680.0,1680.0,1680.0,1580.0,80.82903768647849,62.6099033699515,72.1110255094036
2017-05-16,1780.0,1.0,5.0,20,16.0,1.0,1760.0,1728.0,1700.0,1820.0,1680.0,1680.0,72.11102550920356,67.2309452558471,78.31560082991649
2017-05-17,2000.0,2.0,5.0,20,17.0,1.0,1866.6666666666667,1792.0,1760.0,1780.0,1680.0,1680.0,117.18930554160185,131.60547101087727,120.55427546690204
2017-05-18,1960.0,3.0,5.0,20,18.0,1.0,1913.3333333333333,1848.0,1800.0,2000.0,1820.0,1680.0,117.18930554160293,131.60547101087775,135.15423288481307
2017-05-19,1980.0,4.0,5.0,20,19.0,1.0,1980.0,1908.0,1842.857142857143,1960.0,1780.0,1680.0,19.999999999755165,100.59821071965007,138.28886261671383
2017-05-20,1980.0,5.0,5.0,20,20.0,1.0,1973.3333333333333,1940.0,1885.7142857142858,1980.0,2000.0,1820.0,11.547005383366889,90.55385138134761,125.28063735171577
2017-05-21,1980.0,6.0,5.0,20,21.0,1.0,1980.0,1980.0,1928.5714285714287,1980.0,1960.0,1780.0,0.0,14.142135623564128,89.33617621638842
2017-05-22,2100.0,0.0,5.0,21,22.0,1.0,2020.0,2000.0,1968.5714285714287,1980.0,1980.0,2000.0,69.28203230268599,56.5685424948825,95.11897312119974
2017-05-23,2100.0,1.0,5.0,21,23.0,1.0,2060.0,2028.0,2014.2857142857142,2100.0,1980.0,1960.0,69.28203230268757,65.72670690058487,59.6816953673099
2017-05-24,2100.0,2.0,5.0,21,24.0,1.0,2100.0,2052.0,2028.5714285714287,2100.0,1980.0,1980.0,0.0,65.72670690058528,67.18843437896935
2017-05-25,2120.0,3.0,5.0,21,25.0,1.0,2106.6666666666665,2080.0,2051.4285714285716,2100.0,2100.0,1980.0,11.547005383398483,56.56854249488405,67.18843437896625
2017-05-26,2160.0,4.0,5.0,21,26.0,1.0,2126.6666666666665,2116.0,2077.1428571428573,2120.0,2100.0,1980.0,30.550504632891865,26.07680962072577,69.69320524379204
2017-05-27,2160.0,5.0,5.0,21,27.0,1.0,2146.6666666666665,2128.0,2102.8571428571427,2160.0,2100.0,2100.0,23.094010767392938,30.33150177613368,60.474315681558934
2017-05-28,2160.0,6.0,5.0,21,28.0,1.0,2160.0,2140.0,2128.5714285714284,2160.0,2120.0,2100.0,0.0,28.284271247384563,30.237157840895435
2017-05-29,1980.0,0.0,5.0,22,29.0,1.0,2100.0,2116.0,2111.4285714285716,2160.0,2160.0,2100.0,103.92304845408874,77.97435475844334,64.14269805905843
2017-05-30,2000.0,1.0,5.0,22,30.0,1.0,2046.6666666666667,2092.0,2097.1428571428573,1980.0,2160.0,2120.0,98.65765724627724,93.38094023940607,76.96628822945546
2017-05-31,1910.0,2.0,5.0,22,31.0,1.0,1963.3333333333333,2042.0,2070.0,2000.0,2160.0,2160.0,47.25815626242172,112.78297743895324,104.40306508915629
2017-06-01,1910.0,3.0,6.0,22,1.0,2.0,1940.0,1992.0,2040.0,1910.0,1980.0,2160.0,51.96152422697017,102.32301793826913,117.04699910724395
2017-06-02,1680.0,4.0,6.0,22,2.0,2.0,1833.3333333333333,1896.0,1971.4285714285713,1910.0,2000.0,2160.0,132.79056191357407,127.39701723350974,165.5725995275129
2017-06-03,1680.0,5.0,6.0,22,3.0,2.0,1756.6666666666667,1836.0,1902.857142857143,1680.0,1910.0,1980.0,132.7905619135725,147.07141122595877,173.65812061967216
2017-06-04,1680.0,6.0,6.0,22,4.0,2.0,1680.0,1772.0,1834.2857142857142,1680.0,1910.0,2000.0,0.0,125.9761882261682,148.0829883159659
2017-06-05,1640.0,0.0,6.0,23,5.0,2.0,1666.6666666666667,1718.0,1785.7142857142858,1680.0,1680.0,1910.0,23.094010767336403,108.71982339939146,148.082988315969
2017-06-06,1640.0,1.0,6.0,23,6.0,2.0,1653.3333333333333,1664.0,1734.2857142857142,1640.0,1680.0,1910.0,23.09401076733483,21.908902300087263,121.36132591805514
2017-06-07,1590.0,2.0,6.0,23,7.0,2.0,1623.3333333333333,1646.0,1688.5714285714287,1640.0,1680.0,1680.0,28.867513459278232,37.148351241942585,103.02565561210257
2017-06-08,1610.0,3.0,6.0,23,8.0,2.0,1613.3333333333333,1632.0,1645.7142857142858,1590.0,1640.0,1680.0,25.166114784001802,34.20526275289685,36.44957377789351
2017-06-09,1530.0,4.0,6.0,23,9.0,2.0,1576.6666666666667,1602.0,1624.2857142857142,1610.0,1640.0,1680.0,41.6333199891788,45.49725266425061,53.1843156258545
2017-06-10,1530.0,5.0,6.0,23,10.0,2.0,1556.6666666666667,1580.0,1602.857142857143,1530.0,1590.0,1640.0,46.18802153503924,48.98979485560866,57.07138387285128
2017-06-11,1530.0,6.0,6.0,23,11.0,2.0,1530.0,1558.0,1581.4285714285713,1530.0,1610.0,1640.0,0.0,38.98717737916637,51.1300861949754
2017-06-12,1470.0,0.0,6.0,24,12.0,2.0,1510.0,1534.0,1557.142857142857,1530.0,1530.0,1590.0,34.64101615119949,49.799598391900105,58.51332774530844
2017-06-13,1510.0,1.0,6.0,24,13.0,2.0,1503.3333333333333,1514.0,1538.5714285714287,1470.0,1530.0,1610.0,30.550504632836443,26.076809620705216,47.40906081794659
2017-06-14,1570.0,2.0,6.0,24,14.0,2.0,1516.6666666666667,1522.0,1535.7142857142858,1510.0,1530.0,1530.0,50.33222956834944,36.33180424909446,44.29339411160005
2017-06-15,1570.0,3.0,6.0,24,15.0,2.0,1550.0,1530.0,1530.0,1570.0,1470.0,1530.0,34.64101615120254,42.426406871128414,34.64101615167879
2017-06-16,1570.0,4.0,6.0,24,16.0,2.0,1570.0,1538.0,1535.7142857142858,1570.0,1510.0,1530.0,0.0,46.043457732826134,37.79644730119741
2017-06-17,1570.0,5.0,6.0,24,17.0,2.0,1570.0,1558.0,1541.4285714285713,1570.0,1570.0,1470.0,0.0,26.832815729896517,39.76119189577995
2017-06-18,1570.0,6.0,6.0,24,18.0,2.0,1570.0,1570.0,1547.142857142857,1570.0,1570.0,1510.0,0.0,0.0,40.70801956818098
2017-06-19,1590.0,0.0,6.0,25,19.0,2.0,1576.6666666666667,1574.0,1564.2857142857142,1570.0,1570.0,1570.0,11.547005383273769,8.944271909697855,25.07132682152363
2017-06-20,1550.0,1.0,6.0,25,20.0,2.0,1570.0,1570.0,1570.0,1590.0,1570.0,1570.0,19.999999999699583,14.14213562354014,11.547005384663457
2017-06-21,1570.0,2.0,6.0,25,21.0,2.0,1570.0,1570.0,1570.0,1550.0,1570.0,1570.0,19.999999999699583,14.14213562354014,11.547005384663457
2017-06-22,1550.0,3.0,6.0,25,22.0,2.0,1556.6666666666667,1566.0,1567.142857142857,1570.0,1590.0,1570.0,11.547005383269044,16.733200530520037,13.80131118757774
2017-06-23,1550.0,4.0,6.0,25,23.0,2.0,1556.6666666666667,1562.0,1564.2857142857142,1550.0,1550.0,1570.0,11.547005383269044,17.888543819847076,15.118578921037868
2017-06-24,1550.0,5.0,6.0,25,24.0,2.0,1550.0,1554.0,1561.4285714285713,1550.0,1570.0,1590.0,0.0,8.944271909695884,15.735915850033122
2017-06-25,1550.0,6.0,6.0,25,25.0,2.0,1550.0,1554.0,1558.5714285714287,1550.0,1550.0,1550.0,0.0,8.944271909695884,15.735915850034855
2017-06-26,1550.0,0.0,6.0,26,26.0,2.0,1550.0,1550.0,1552.857142857143,1550.0,1550.0,1570.0,0.0,0.0,7.559289461536603
2017-06-27,1510.0,1.0,6.0,26,27.0,2.0,1536.6666666666667,1542.0,1547.142857142857,1550.0,1550.0,1550.0,23.09401076732098,17.888543819846088,17.99470821741982
2017-06-28,1540.0,2.0,6.0,26,28.0,2.0,1533.3333333333333,1540.0,1542.857142857143,1510.0,1550.0,1550.0,20.81665999436798,17.32050807553145,14.960264831551605
2017-06-29,1520.0,3.0,6.0,26,29.0,2.0,1523.3333333333333,1534.0,1538.5714285714287,1540.0,1550.0,1550.0,15.275252316117879,18.16590212443466,16.76163419756855
2017-06-30,1520.0,4.0,6.0,26,30.0,2.0,1526.6666666666667,1528.0,1534.2857142857142,1520.0,1510.0,1550.0,11.547005383262102,16.431676724988506,17.1824938602898
2017-07-01,1520.0,5.0,7.0,26,1.0,2.0,1520.0,1522.0,1530.0,1520.0,1540.0,1550.0,0.0,10.954451149853126,16.329931619194006
2017-07-02,1520.0,6.0,7.0,26,2.0,2.0,1520.0,1524.0,1525.7142857142858,1520.0,1520.0,1510.0,0.0,8.94427190969293,13.97276262086582
2017-07-03,1390.0,0.0,7.0,27,3.0,2.0,1476.6666666666667,1494.0,1502.857142857143,1520.0,1520.0,1540.0,75.05553499456798,58.137767414946964,50.568200058577105
2017-07-04,1320.0,1.0,7.0,27,4.0,2.0,1410.0,1454.0,1475.7142857142858,1390.0,1520.0,1520.0,101.48891565085874,93.70165420094993,85.21681032476349
2017-07-05,1320.0,2.0,7.0,27,5.0,2.0,1343.3333333333333,1414.0,1444.2857142857142,1320.0,1520.0,1520.0,40.41451884310996,100.89598604500739,97.27232269215816
2017-07-06,1320.0,3.0,7.0,27,6.0,2.0,1320.0,1374.0,1415.7142857142858,1320.0,1390.0,1520.0,0.0,87.06319543868267,100.64080399417817
2017-07-07,1330.0,4.0,7.0,27,7.0,2.0,1323.3333333333333,1336.0,1388.5714285714287,1320.0,1320.0,1520.0,5.773502690739692,30.49590136385853,93.1716286268309
2017-07-08,1330.0,5.0,7.0,27,8.0,2.0,1326.6666666666667,1324.0,1361.4285714285713,1330.0,1320.0,1390.0,5.773502690741267,5.477225574519213,74.25823667654642
